id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2231296,Great Location in the heart of NYC!,8312378,Evey,Manhattan,Greenwich Village,40.72926,-73.9989,Private room,119,2,165,2020-02-09,2.22,2,286
2969803,King Bed or Two Singles - You're choice!,7691518,Brent,Manhattan,Hell's Kitchen,40.76794,-73.98781,Private room,68,1,159,2020-02-09,2.24,2,151
13810048,Brooklyn - Bushwick - NYC,81274648,Ming,Brooklyn,Bushwick,40.69677,-73.93027,Private room,46,2,140,2020-02-09,3.16,4,52
15756248,Glamorous upper west side Private room,12210788,Moustafa,Manhattan,Upper West Side,40.795159999999996,-73.96813,Private room,119,1,136,2020-02-09,3.34,2,365
22714571,Amazing Private Room @Madison Square Garden,167270001,Piero,Manhattan,Hell's Kitchen,40.75675,-73.9937,Private room,109,1,131,2020-02-09,5.01,4,317
9752005,A Quiet Room in the West Village,4173415,Pedro,Manhattan,West Village,40.73737,-74.00591,Private room,90,1,124,2020-02-09,2.42,1,246
13232952,Happy and spacious corner near 7 train,17638424,Sophie,Queens,Elmhurst,40.74576,-73.87406999999999,Private room,47,1,120,2020-02-09,2.65,8,159
17111449,Spacious Private Room - Harlem/Manhattan Astor Row,4538012,Karen,Manhattan,East Harlem,40.80921,-73.94001999999999,Private room,70,2,118,2020-02-09,3.33,4,276
20013255,Zesty Private bedroom by Central Park,115228513,Aly,Manhattan,Upper West Side,40.80263,-73.96458,Private room,99,1,114,2020-02-09,3.56,2,352
311356,Charming Ridgewood Soulful  Walk-Up,142147,Richard,Queens,Ridgewood,40.70215,-73.91139,Private room,55,3,111,2020-02-09,1.13,1,363
21728670,Private 1BR w/ Full-sized Bed. Great Location!,158222655,Adam,Brooklyn,Williamsburg,40.71901,-73.9571,Private room,100,1,100,2020-02-09,3.6,1,88
1380326,Positive Cozy Room!,7475363,Lola,Manhattan,Upper East Side,40.76723,-73.9551,Private room,111,2,96,2020-02-09,1.23,2,322
32037,Huge Private  Floor at The Waverly,116599,Sahr,Brooklyn,Clinton Hill,40.68513,-73.96648,Private room,135,4,92,2020-02-09,0.79,2,365
19993084,Large Room With 2 Queen Beds Close to Metro,141844749,Garland,Brooklyn,Bedford-Stuyvesant,40.68925,-73.95452,Private room,60,2,82,2020-02-09,2.59,1,3
319798,Peaceful Room...,9647066,Maria Luiza,Brooklyn,Bay Ridge,40.6339,-74.02035,Private room,49,4,81,2020-02-09,0.83,2,291
21175160,Sunny park view room in Harlem brownstone,8637211,Judie And Steven,Manhattan,Harlem,40.81821,-73.94745999999999,Private room,85,30,70,2020-02-09,2.36,5,302
2922197,Furnished privte room,1447684,Rosa,Brooklyn,Greenpoint,40.730259999999994,-73.95513000000001,Private room,65,1,66,2020-02-09,1.08,3,218
8522395,Harmony House 1 on Madison Street,21014758,Garnet,Brooklyn,Bedford-Stuyvesant,40.68793,-73.92179,Private room,37,2,65,2020-02-09,1.21,3,136
29825469,Entire Top Floor Suite with Private Bathroom.,7443296,Faridath,Brooklyn,Cypress Hills,40.68072,-73.88786999999999,Private room,99,2,64,2020-02-09,3.92,1,177
30319831,Private bedroom in a loft apartment (Williamsburg),115051556,Jean Pierre,Brooklyn,Williamsburg,40.71217,-73.94396,Private room,80,1,62,2020-02-09,4.14,1,0
25327993,Basic Little Italy 2,181074926,Fanny,Manhattan,Little Italy,40.717729999999996,-73.99812,Private room,100,1,59,2020-02-09,2.77,2,351
22904958,2 Rooms +  Bathroom in Beautiful Brooklyn Home!,26243777,Jami,Brooklyn,Bedford-Stuyvesant,40.685990000000004,-73.92967,Private room,45,2,57,2020-02-09,2.24,2,40
30084665,Fuhgettaboutit! Best room ever!,37401126,Leah,Brooklyn,East Flatbush,40.64167,-73.93966,Private room,45,2,45,2020-02-09,2.91,4,315
23537317,Cozy room on the UES,51368588,Paula,Manhattan,Upper East Side,40.761790000000005,-73.96199,Private room,98,3,44,2020-02-09,1.87,2,24
27326744,Cozy NYC Retreat,25459,Christine,Manhattan,Harlem,40.82698,-73.93871,Private room,40,1,40,2020-02-09,2.25,1,38
32661291,Large Bedroom with private sunroom Columbus Circle,2521127,Rick,Manhattan,Upper West Side,40.76829,-73.98298,Private room,275,2,37,2020-02-09,2.97,3,226
34169778,22min from Manhattan,28096614,Bruno,Queens,Woodside,40.742490000000004,-73.90603,Private room,55,2,37,2020-02-09,3.55,2,149
29521683,Explore NYC From Our Private Studio w/Free Wifi,78339088,Casa Victoria,Queens,Corona,40.75047,-73.85374,Private room,75,1,35,2020-02-09,2.21,1,220
37120804,A Bright & Cozy Room in Clean Bedstuy Apartment!,7991257,Josi,Brooklyn,Bedford-Stuyvesant,40.69174,-73.93409,Private room,72,2,31,2020-02-09,4.87,3,142
1347126,Bedroom for 2 in 1896 townhouse,7308715,Brooke,Brooklyn,Fort Greene,40.69774,-73.97076,Private room,65,2,30,2020-02-09,0.38,1,261
16855055,sun-drenched apartment in the heart of the Burg,283944,Tim,Brooklyn,Williamsburg,40.70669,-73.94648000000001,Private room,85,1,30,2020-02-09,0.8,2,8
35968923,Spacious and Modern Hideout | Close to Everything,103503018,Carlos,Manhattan,Harlem,40.828559999999996,-73.94021,Private room,60,1,30,2020-02-09,3.4,2,136
33348910,Spacious bright bedroom w/4 windows,215556105,Kay,Queens,Flushing,40.76699,-73.81636,Private room,75,1,29,2020-02-09,2.52,3,86
36212415,Beautiful studio in far rockaway,272365275,Abimbola,Queens,Bayswater,40.599470000000004,-73.76468,Private room,55,1,27,2020-02-09,3.25,1,179
37914654,Charming High-Ceiling Bedroom in Boreum Hill,173254037,Szymon,Brooklyn,Boerum Hill,40.68267,-73.97953000000001,Private room,73,2,25,2020-02-09,4.01,1,52
35648435,Suzy ville,244116720,Carsandra,Bronx,Throgs Neck,40.82754,-73.82124,Private room,50,1,24,2020-02-09,2.66,3,360
39370929,Emmy’s Place - First Floor Bedroom,287627548,Emelia,Queens,Rosedale,40.657090000000004,-73.73122,Private room,40,1,23,2020-02-09,4.66,4,363
22770831,Marco's place,15534068,Marcus,Queens,Richmond Hill,40.703790000000005,-73.8187,Private room,50,7,21,2020-02-09,0.96,1,0
29128941,Private room in a Bohemian Bushwick Loft! c,96737879,Yury,Brooklyn,Williamsburg,40.702659999999995,-73.93413000000001,Private room,60,4,20,2020-02-09,1.53,3,21
21597684,Room on st marks place (women only),2326551,Laura,Manhattan,East Village,40.72625,-73.98404000000001,Private room,80,1,18,2020-02-09,0.65,2,158
34432701,THE STUDIO LODGE NYC,20012998,Víctor,Brooklyn,Bedford-Stuyvesant,40.68087,-73.92061,Private room,60,3,18,2020-02-09,1.88,2,319
37900553,Suite 18 - Tiny private dwelling,99296570,Daisy,Brooklyn,Brighton Beach,40.58153,-73.9595,Private room,35,1,18,2020-02-09,2.92,6,242
40238985,Private room in big house in Brooklyn,310776840,Alejandra,Brooklyn,Bedford-Stuyvesant,40.69166,-73.93456,Private room,55,1,18,2020-02-09,4.78,1,0
3059273,1 bedroom  in  Nolita/Soho,15569250,SoSo,Manhattan,Nolita,40.72118,-73.99682,Private room,110,2,17,2020-02-09,0.44,1,330
31054058,Modern & cozy bedroom in Manhattan,28142165,Souha,Manhattan,Harlem,40.82331,-73.95454000000001,Private room,89,2,17,2020-02-09,1.16,2,162
33997654,East Village - Queen bedroom,217154594,Ryan,Manhattan,East Village,40.72959,-73.98454,Private room,79,1,17,2020-02-09,1.6,1,0
28839265,Cozy MasterBed Room Suite w/ Private Half Bathroom,10321540,Steven,Queens,Bayswater,40.60845,-73.75861,Private room,60,1,15,2020-02-09,0.92,2,89
28961919,Linda's Place,218301609,Merle,Queens,Hollis,40.70753,-73.7673,Private room,65,5,12,2020-02-09,0.73,1,179
38378106,Penthouse on Wall  St...City living at its best.,36491770,Samantha,Manhattan,Financial District,40.705529999999996,-74.00814,Private room,256,2,12,2020-02-09,2.34,3,13
25205158,Private Room in St George near Manhattan,150572903,Dimitri,Staten Island,St. George,40.6408,-74.08097,Private room,65,3,11,2020-02-09,0.51,2,179
39817389,Big Room For 4 In Newly Renovated Apartment!,305333209,Andrea,Queens,Long Island City,40.75975,-73.93424,Private room,80,2,11,2020-02-09,2.62,3,75
32088018,Beautiful Single Bedroom 30 min to Manhattan.,3158364,Devika,Queens,Sunnyside,40.73641,-73.92415,Private room,40,5,10,2020-02-09,0.81,4,252
22794719,Habitacion de renta,168429942,Jennifer,Bronx,Norwood,40.88007,-73.87326,Private room,50,5,9,2020-02-09,0.38,2,329
36696708,SPACIOUS/BRIGHT/PRIVATE ROOM- @ HEART OF BUSHWICK,11123552,Paola,Brooklyn,Bushwick,40.70215,-73.92198,Private room,80,1,9,2020-02-09,1.22,3,0
39667267,Best of Bushwick (2nd room),6914686,Ronan,Brooklyn,Bushwick,40.7025,-73.92274,Private room,60,1,8,2020-02-09,2.45,2,176
40939047,Cozy Light-Filled BR in Bohemian Clinton Hill Apt,4888319,Andromeda,Brooklyn,Clinton Hill,40.69311,-73.9647,Private room,55,1,7,2020-02-09,2.63,1,0
9876351,Spacious room in 4 Bed/2 bath,19768706,Barrie,Manhattan,Harlem,40.8248,-73.95144,Private room,50,1,6,2020-02-09,0.12,1,0
39424633,Comfort Room#5 near Subway and Queens mall,218336964,Wei,Queens,Rego Park,40.73169,-73.87007,Private room,40,3,6,2020-02-09,1.25,4,80
40010623,Cozy bedroom nestled btwn Bushwick & Ridgewood!,6847620,Amia,Queens,Ridgewood,40.69794,-73.90773,Private room,72,1,6,2020-02-09,2.05,1,43
40293792,A - Comfortable room 1min walking from Subway,310246784,Gi,Brooklyn,Bedford-Stuyvesant,40.67896,-73.91126,Private room,60,2,6,2020-02-09,1.7,4,149
13064336,Cozy Private Bedroom - Williamsburg,1412548,Naomi,Brooklyn,Williamsburg,40.708059999999996,-73.94224,Private room,60,2,5,2020-02-09,0.17,1,50
37486294,Central Park is your neighbor,278252868,Edward,Manhattan,Upper West Side,40.79423,-73.96300000000001,Private room,70,3,5,2020-02-09,1.65,5,79
38161818,Queen size bed and couch,289020147,Qing,Manhattan,Washington Heights,40.84347,-73.94131999999999,Private room,49,1,5,2020-02-09,0.9,3,180
39535604,NYC Airbnb 1.,1997143,Vicky,Brooklyn,Bedford-Stuyvesant,40.69527,-73.94515,Private room,50,1,4,2020-02-09,1.64,4,302
41406844,Brooklyn Nook w/ High Ceilings & Exposed Brick,103681571,Paige,Brooklyn,Clinton Hill,40.69168,-73.96078,Private room,48,1,4,2020-02-09,2.14,2,50
40406049,Big Room in Little Italy/Chinatown Lower Manhattan,217836856,Moying,Manhattan,Little Italy,40.71933,-73.99685,Private room,81,1,3,2020-02-09,1.5,2,269
40182687,GREAT PRIVATE BEDROOM ON THE UPPER WEST SIDE!,270631254,Peter,Manhattan,Upper West Side,40.798840000000006,-73.97198,Private room,99,3,2,2020-02-09,0.81,2,35
40321797,Spacious two beds room in Flushing,272996989,Wu,Queens,Flushing,40.76665,-73.82122,Private room,56,10,2,2020-02-09,0.57,4,151
41088435,1Bedroom in heart of NYC with Amazing Views,4513827,Salman,Manhattan,Murray Hill,40.74896,-73.97740999999999,Private room,100,4,2,2020-02-09,1.43,3,7
41509425,Williamsburg/Bushwick bedroom,65028284,Stéphane,Brooklyn,Bedford-Stuyvesant,40.6952,-73.93504,Private room,55,1,2,2020-02-09,1.07,1,10
41645023,Huge Room Steps To The M Train N3R - B Prime area!,328466055,Monica,Brooklyn,Bushwick,40.69437,-73.92383000000001,Private room,55,1,2,2020-02-09,1.18,8,110
41707935,Beautiful bedroom in Brooklyn Bedstuy,2599205,Isabelle,Brooklyn,Bedford-Stuyvesant,40.68379,-73.91469000000001,Private room,125,2,2,2020-02-09,1.25,1,0
41749420,Private bedroom in East Village,329785302,Bob,Manhattan,East Village,40.73038,-73.98193,Private room,70,30,2,2020-02-09,1.4,1,101
39060708,❤️Manhattan|Shared|25 Mins￫TS|Walk Score 97❤️,280500467,Vincent,Manhattan,Harlem,40.82011,-73.93884,Private room,125,2,1,2020-02-09,0.86,10,348
41079702,Beautiful room in a great location!,136953596,Fabio,Brooklyn,Brooklyn Heights,40.69563,-73.99244,Private room,58,5,1,2020-02-09,0.86,3,19
41408751,Brooklyn Sunrise,275135522,Antonio,Brooklyn,Bedford-Stuyvesant,40.680170000000004,-73.91332,Private room,45,1,1,2020-02-09,0.86,8,79
41567004,Bayside King Hotel Room - 25 MIN to Manhattan,296605957,Joel,Queens,Bayside,40.76012,-73.76701,Private room,89,1,1,2020-02-09,0.86,24,90
41747413,Cosy Room with Queen size Bed,31719788,Chanette,Brooklyn,Bushwick,40.69843,-73.93004,Private room,50,1,1,2020-02-09,0.86,1,0
41750254,★Premier Quadruple Room 2 bunk Beds ★,274507936,Canal Loft,Manhattan,Chinatown,40.71582,-73.99461,Private room,69,1,1,2020-02-09,0.86,15,313
41835485,Bright Spacious Room in Prospect Lefferts Gardens,228750026,Christina,Brooklyn,Flatbush,40.65347,-73.95679,Private room,45,7,1,2020-02-09,0.86,3,254
42130994,Private new yorker bedroom near Times Square,334259550,Stephanie,Manhattan,Hell's Kitchen,40.75669,-73.99498,Private room,82,1,1,2020-02-09,0.86,2,49
6157276,Private Comfort Room! Near Airport New York City,23591164,Angela,Queens,East Elmhurst,40.76664,-73.87576999999999,Private room,75,1,520,2020-02-08,8.79,4,361
197753,Large room in elevator drman bldg,964482,Colin,Manhattan,Harlem,40.83127,-73.94718,Private room,68,2,320,2020-02-08,3.81,2,261
17465159,Private Room 1 in East Village (Small Window),12302104,Anna,Manhattan,East Village,40.723859999999995,-73.98105,Private room,72,2,176,2020-02-08,4.77,3,274
645693,☆☆New Discount☆☆ Beautiful Room / Next to Subway,3233986,Daniel,Queens,Astoria,40.75703,-73.91666,Private room,65,4,114,2020-02-08,1.24,2,359
9384981,Relax in your Brooklyn Private Bed with Key,3388950,Amaya,Brooklyn,Bedford-Stuyvesant,40.6947,-73.93481,Private room,65,4,114,2020-02-08,2.23,7,54
14355431,Nice comfy room,58453451,Michael,Brooklyn,East New York,40.67333,-73.8872,Private room,40,2,108,2020-02-08,2.54,4,75
813793,Fully Private Bedroom in East Village/LES!,4276374,Peter,Manhattan,Lower East Side,40.719879999999996,-73.98639,Private room,125,3,106,2020-02-08,1.49,1,82
11961053,Sunlit Red Hook Pied-à-terre,3752933,Steve,Brooklyn,Red Hook,40.678490000000004,-74.01178,Private room,85,2,98,2020-02-08,4.32,2,48
18548112,Cozy and GREAT Stay in the West Village heart ❤️,12831071,A.J.,Manhattan,Greenwich Village,40.7331,-73.99923000000001,Private room,90,5,85,2020-02-08,2.45,1,134
1070458,Room in a cozy loft,3968209,Swetha,Manhattan,SoHo,40.720859999999995,-73.99999,Private room,100,3,76,2020-02-08,0.93,3,358
21785354,Cozy room in great Prospect Heights neighborhood.,1406432,Mary,Brooklyn,Prospect Heights,40.67471,-73.96408000000001,Private room,60,3,76,2020-02-08,2.69,2,24
28526676,Minimalistic Cozy Room,28740462,Andrea&Luis,Brooklyn,Borough Park,40.64465,-73.99078,Private room,40,1,75,2020-02-08,4.18,1,75
28983189,PrivateRoom1/LGA&JFK&Citi field&法拉盛/BustoManhattan,164719010,Babie,Queens,Whitestone,40.78073,-73.8193,Private room,39,1,70,2020-02-08,4.06,3,86
23273676,Little Italy Sunny Room,116976293,Topher,Manhattan,Little Italy,40.71913,-73.99835,Private room,69,2,67,2020-02-08,2.71,2,37
24040279,Cozy and bright bedroom in South Williamsburg,4365496,Sarah,Brooklyn,Williamsburg,40.70989,-73.96231,Private room,75,2,57,2020-02-08,2.54,1,25
29516374,Private Bedroom - King Size Bed,222272674,Anita,Brooklyn,Bay Ridge,40.620490000000004,-74.02304000000001,Private room,49,1,55,2020-02-08,3.75,1,180
23021186,Private Room in an Eccentric Home with Back Yard!!,133227147,Megan,Brooklyn,Cypress Hills,40.6784,-73.8924,Private room,99,1,53,2020-02-08,2.16,1,365
13064386,Beautiful Red Brick Room,23909946,Robin LaVerne,Brooklyn,Bedford-Stuyvesant,40.686040000000006,-73.91924,Private room,50,2,50,2020-02-08,1.09,3,69
30824786,▲Private Cozy Room at Madison Square Garden▲,230574578,Haru,Manhattan,Chelsea,40.74946,-73.99614,Private room,75,2,50,2020-02-08,3.48,1,83
28782669,Encuentra la tranquilidad ideal,216411482,Adriana,Queens,East Elmhurst,40.763490000000004,-73.88662,Private room,40,2,44,2020-02-08,2.51,1,66
16523132,Sunny Space in BK for your NYC stay,40146897,Eric,Brooklyn,Crown Heights,40.67341,-73.92132,Private room,60,2,38,2020-02-08,1.04,5,0
16529936,Sunny room in 2bed apt in East Harlem Fullsize bed,8366233,Helga,Manhattan,East Harlem,40.79372,-73.93445,Private room,50,15,38,2020-02-08,0.99,2,30
20591509,Garden Light,127756959,Lawrence & Patrice,Brooklyn,East Flatbush,40.639720000000004,-73.93234,Private room,47,4,36,2020-02-08,1.16,2,335
28079986,Brooklyn Prospect Park Parade Ground Standard,202837291,Sarahya,Brooklyn,Flatbush,40.646679999999996,-73.9642,Private room,65,1,36,2020-02-08,2.01,2,180
9806634,Cozy room in sweet East Village Apt!,4765305,Haffro,Manhattan,East Village,40.722879999999996,-73.98454,Private room,72,1,30,2020-02-08,0.63,6,131
37184047,Private Room Walking to Time Square,279824554,Kathy,Manhattan,Hell's Kitchen,40.76039,-73.99107,Private room,130,1,27,2020-02-08,4.15,4,254
22019218,Relaxing large middle room,131476075,Lakisha,Brooklyn,Bushwick,40.68571,-73.91317,Private room,51,1,26,2020-02-08,0.96,8,180
32795950,Spacious Room in Beautiful Private House,246717334,Denise,Staten Island,Mariners Harbor,40.6396,-74.1661,Private room,63,1,26,2020-02-08,2.15,1,180
37020421,Suite In Bed Stuy PRIVATE BATHROOM,50052968,Mike,Brooklyn,Bedford-Stuyvesant,40.686440000000005,-73.93894,Private room,70,1,25,2020-02-08,3.54,4,59
31337900,Cozy Clean Private Bedroom Near Central Park,59051417,Kai,Manhattan,East Harlem,40.79575,-73.9496,Private room,85,3,23,2020-02-08,1.69,3,45
14468,Under the Empire State Building (Females Only),56909,Brianna,Manhattan,Kips Bay,40.74354,-73.98122,Private room,85,3,21,2020-02-08,0.67,1,260
26785149,Bright Spacious Private room close to N/R train,201403610,青明,Brooklyn,Sunset Park,40.641,-74.00925,Private room,62,2,20,2020-02-08,1.0,5,270
37461861,Sunny and comfortable,282617283,Camila,Queens,Ditmars Steinway,40.77582,-73.90165,Private room,52,1,16,2020-02-08,2.23,1,0
33997927,Private Room in Queens NYC,679431,Miguelina,Queens,Woodhaven,40.69345,-73.86674000000001,Private room,60,2,14,2020-02-08,1.31,1,239
35601251,Cozy bedroom in fast-paced central Brooklyn,163625145,Steven - Emilio - Maggie,Brooklyn,Borough Park,40.64405,-73.99125,Private room,38,1,13,2020-02-08,1.81,4,180
35616292,Comfy room in nice house 35min subway to manhattan,257879526,Israel,Brooklyn,East Flatbush,40.65982,-73.93468,Private room,54,1,13,2020-02-08,1.61,2,320
39422997,Jesus,180217886,Jesus,Brooklyn,East New York,40.66535,-73.8825,Private room,48,1,12,2020-02-08,2.73,2,363
40324876,Charming and Comfortable Room in Manhattan,311607537,Marisa,Manhattan,East Harlem,40.79533,-73.93627,Private room,65,14,10,2020-02-08,3.06,1,39
22602979,Great Private & Cozy bedroom in Crown Heights,166286543,Mark,Brooklyn,Crown Heights,40.672990000000006,-73.95521,Private room,49,3,9,2020-02-08,0.39,3,364
27439428,Large room near CUMC,186155189,Jimin,Manhattan,Washington Heights,40.84381,-73.94224,Private room,45,1,9,2020-02-08,0.46,2,88
36692476,Free Yoga& Sauna  beautiful Room. Best Hood.,43148410,Lo,Brooklyn,Carroll Gardens,40.68166,-73.99419,Private room,58,1,7,2020-02-08,1.0,4,281
39243391,Bright & Quiet room 25 min to Manhattan (near LGA),8693117,Kevin,Queens,Ditmars Steinway,40.771770000000004,-73.89779,Private room,55,6,5,2020-02-08,1.06,1,73
35778408,Room in Sunny Brooklyn Apartment,27186037,Lauren,Brooklyn,Greenpoint,40.72339,-73.94843,Private room,95,1,4,2020-02-08,0.45,1,0
41565203,201room in downtown Flushing China town法拉盛奢华洁净整齐房间,327409561,真诚,Queens,Flushing,40.7649,-73.83032,Private room,65,1,4,2020-02-08,2.03,6,363
34718342,★Pvt Room in 4BR House ★ Backyard ★Laundry ★Room B,49164956,Abena,Brooklyn,Bedford-Stuyvesant,40.67745,-73.91474000000001,Private room,50,28,3,2020-02-08,0.48,4,203
29294153,Private room in Astoria. Huge space. Recent built!,137358866,Kaz,Queens,Astoria,40.766490000000005,-73.9243,Private room,47,30,2,2020-02-08,0.19,136,286
40482119,Ultra Chic Large Private Room,313345834,Violet,Manhattan,Stuyvesant Town,40.731640000000006,-73.98203000000001,Private room,60,2,2,2020-02-08,0.62,1,29
40483925,Peaceful King Bedroom in Brooklyn,90832226,Jason,Brooklyn,Bedford-Stuyvesant,40.6913,-73.95644,Private room,80,5,2,2020-02-08,0.82,1,14
40966272,Perfect Midtown West Location,12959277,Kenneth,Manhattan,Hell's Kitchen,40.7634,-73.99064,Private room,150,1,2,2020-02-08,0.82,1,8
41032049,Private Room Quiet & Beautiful,153058727,Shania,Staten Island,Richmondtown,40.5729,-74.12838,Private room,100,2,2,2020-02-08,1.4,1,357
35032018,Family Room for 8 Guests in Boutique Hotel,263896353,Cassa Hotel,Manhattan,Hell's Kitchen,40.75582,-73.99556,Private room,899,1,1,2020-02-08,0.83,2,362
